CustomerID,Region,State,City,CityTier,Gender,Age,PlanType,NetworkType,TenureMonths,CustomerSince,ARPU_INR,DataUsage_GB,VoiceMinutes,SMSCount,RechargeFreqPerMonth,PaymentMethod,HandsetBrand,OTTBundle,FamilyPlan,ComplaintsLast90Days,NPS,RoamingDays,Churn
CUST004534,West,Oregon,Beaverton,3,Male,35,Postpaid,4G,37,08-08-2022,646.86,20.33,421,4,1,UPI,Xiaomi,0,0,0,53,3,0
CUST004535,South,North Carolina,Winston-Salem,2,Female,18,Prepaid,4G,14,07-07-2024,291.83,13.08,486,8,3,NetBanking,OnePlus,1,0,0,12,1,0
CUST004536,South,Maryland,Bowie,3,Female,31,Prepaid,4G,1,06-08-2025,197.27,13.6,310,8,1,UPI,Samsung,0,0,1,61,0,0
CUST004537,West,Arizona,Phoenix,1,Female,19,Prepaid,5G,3,06-06-2025,175.7,36.96,494,8,2,UPI,Vivo,1,0,0,75,2,1
CUST004538,South,Florida,Orlando,1,Female,43,Prepaid,5G,2,07-07-2025,240.09,23.67,263,13,1,Debit Card,Xiaomi,0,0,0,20,3,0
CUST004539,Midwest,Minnesota,Duluth,3,Female,18,Prepaid,5G,7,05-02-2025,150.54,10.07,503,11,0.5,UPI,Xiaomi,1,0,0,-24,3,0
CUST004540,Midwest,Illinois,Aurora,2,Male,29,Prepaid,2G,7,05-02-2025,317.08,14.14,431,9,1,Cash,Oppo,0,0,0,50,0,0
CUST004541,Midwest,Indiana,Carmel,3,Male,37,Prepaid,4G,31,06-02-2023,235.18,10.77,256,11,1,Debit Card,Samsung,1,0,0,88,1,0
CUST004542,South,Florida,Tampa,1,Male,35,Postpaid,4G,34,07-11-2022,793.38,24.41,506,10,1,Credit Card,Other,1,0,0,9,1,0
CUST004543,Midwest,Minnesota,Plymouth,3,Female,20,Prepaid,4G,16,07-05-2024,241.15,15.83,318,6,1,Cash,OnePlus,0,0,0,84,1,0
CUST004544,West,Nevada,Reno,2,Male,18,Prepaid,4G,20,06-01-2024,182.26,29.32,404,4,2,UPI,Samsung,0,0,0,4,2,0
CUST004545,West,Washington,Tacoma,2,Female,39,Prepaid,4G,6,07-03-2025,204.72,9.54,503,4,1,Debit Card,Samsung,1,0,0,20,2,0
CUST004546,Northeast,Massachusetts,Springfield,2,Male,30,Prepaid,4G,16,07-05-2024,214.41,13.26,310,3,1,UPI,Oppo,0,0,0,69,0,0
CUST004547,Midwest,Minnesota,Bloomington,2,Male,22,Prepaid,4G,26,08-07-2023,287.76,7.86,364,5,2,UPI,Samsung,0,0,1,16,2,0
CUST004548,South,Georgia,Columbus,2,Male,39,Postpaid,4G,34,07-11-2022,461.15,17.41,560,10,1,Debit Card,Oppo,1,0,0,-23,1,0
CUST004549,South,Florida,St. Petersburg,2,Male,26,Prepaid,4G,7,05-02-2025,180.86,5.92,180,7,1,NetBanking,Oppo,0,1,0,49,0,0
CUST004550,Northeast,New York,New York,1,Female,26,Prepaid,4G,13,06-08-2024,225.48,18.05,595,6,3,UPI,Other,1,0,0,-19,3,0
CUST004551,Midwest,Indiana,Fort Wayne,2,Male,24,Prepaid,4G,2,07-07-2025,183.05,14.39,250,4,1,Debit Card,Samsung,0,0,0,58,1,0
CUST004552,Midwest,Wisconsin,Racine,3,Male,25,Prepaid,4G,1,06-08-2025,151.64,16.33,342,6,2,UPI,Vivo,0,0,0,52,3,1
CUST004553,Midwest,Wisconsin,Green Bay,2,Male,24,Prepaid,3G,71,09-10-2019,101.81,23.88,457,8,1,Cash,Oppo,0,0,0,77,4,0
CUST004554,Midwest,Illinois,Aurora,2,Male,34,Prepaid,4G,6,07-03-2025,136.93,17.03,498,7,2,UPI,Samsung,0,0,0,-6,1,0
CUST004555,West,Nevada,Henderson,2,Male,45,Postpaid,4G,43,06-02-2022,731.88,8.3,463,7,1,UPI,Oppo,0,0,0,-5,2,0
CUST004556,South,Florida,Orlando,1,Male,19,Prepaid,5G,21,07-12-2023,239.67,14.39,432,4,1,Debit Card,OnePlus,0,0,0,25,2,0
CUST004557,South,Georgia,Atlanta,1,Female,28,Prepaid,5G,22,07-11-2023,273.42,19.14,372,7,1,UPI,Xiaomi,0,0,0,10,1,0
CUST004558,South,Florida,St. Petersburg,2,Male,30,Postpaid,4G,55,06-02-2021,530.1,14.66,613,8,1,UPI,Xiaomi,0,1,0,-32,2,0
CUST004559,Midwest,Indiana,Fort Wayne,2,Male,36,Postpaid,5G,16,07-05-2024,588.2,21.3,517,12,1,UPI,Xiaomi,1,1,0,15,0,0
CUST004560,Northeast,New Jersey,Paterson,2,Female,40,Prepaid,4G,1,06-08-2025,274.53,39.36,561,12,1,UPI,Oppo,0,0,0,27,1,0
CUST004561,South,North Carolina,Raleigh,1,Male,30,Prepaid,5G,9,06-12-2024,302.11,21.33,374,1,1,UPI,Other,1,1,0,43,2,0
CUST004562,West,Nevada,Henderson,2,Male,26,Prepaid,4G,17,07-04-2024,247.68,18.72,145,5,1,Cash,Vivo,0,0,0,32,1,0
CUST004563,Northeast,Pennsylvania,Philadelphia,1,Female,37,Prepaid,5G,3,06-06-2025,248.1,6.02,550,6,2,UPI,Samsung,0,0,0,18,1,0
CUST004564,Midwest,Minnesota,Duluth,3,Male,18,Prepaid,4G,6,07-03-2025,230.72,23.28,466,7,2,UPI,Samsung,0,0,1,80,0,0
CUST004565,West,California,San Diego,1,Female,18,Postpaid,4G,27,08-06-2023,744.48,98.84,427,7,1,Credit Card,Samsung,1,0,2,13,1,0
CUST004566,Midwest,Ohio,Dayton,3,Male,55,Prepaid,5G,18,07-03-2024,203.32,45.04,350,5,1,NetBanking,Vivo,0,0,0,3,0,0
CUST004567,West,California,San Diego,1,Female,24,Prepaid,5G,15,06-06-2024,223.83,15.43,384,6,1,UPI,Motorola,1,0,0,18,2,0
CUST004568,West,Arizona,Phoenix,1,Female,28,Prepaid,4G,36,07-09-2022,284.89,58.48,343,10,2,UPI,Xiaomi,1,0,0,45,2,0
CUST004569,Midwest,Minnesota,Bloomington,2,Male,36,Postpaid,4G,55,06-02-2021,444.52,18.15,430,9,1,Credit Card,Samsung,1,0,0,8,0,0
CUST004570,Northeast,Massachusetts,Worcester,2,Male,35,Prepaid,4G,35,07-10-2022,269.49,17.88,289,5,2,NetBanking,Xiaomi,1,0,0,44,1,0
CUST004571,South,Florida,Sarasota,3,Male,39,Prepaid,4G,32,07-01-2023,198.98,12.67,518,9,1,Cash,Realme,1,0,0,44,1,0
CUST004572,South,Florida,Orlando,1,Male,40,Prepaid,4G,22,07-11-2023,187.44,12.48,671,4,2,NetBanking,Oppo,0,0,0,2,2,0
CUST004573,West,Washington,Everett,3,Female,19,Prepaid,4G,12,06-09-2024,188.18,3.86,357,5,1,Cash,Xiaomi,1,0,0,8,0,0
CUST004574,South,Florida,Hialeah,2,Female,43,Prepaid,4G,5,06-04-2025,175.02,23.87,232,11,3,UPI,OnePlus,0,0,0,91,1,0
CUST004575,Northeast,Massachusetts,Boston,1,Male,36,Prepaid,4G,37,08-08-2022,216.97,12.45,414,9,2,UPI,Vivo,0,0,0,29,3,0
CUST004576,West,Arizona,Gilbert,3,Female,35,Prepaid,4G,26,08-07-2023,186.24,13.29,464,15,2,UPI,OnePlus,1,0,0,-66,4,0
CUST004577,West,Nevada,Henderson,2,Male,35,Prepaid,4G,32,07-01-2023,184.65,17.53,480,11,2,UPI,Samsung,0,0,0,-1,2,0
CUST004578,Midwest,Michigan,Detroit,1,Female,18,Prepaid,5G,2,07-07-2025,227.68,15.66,618,5,1,UPI,Oppo,1,0,0,46,2,0
CUST004579,Northeast,Pennsylvania,Erie,2,Female,30,Prepaid,4G,6,07-03-2025,207.41,17.43,523,4,1,UPI,Xiaomi,0,0,2,23,1,0
CUST004580,South,North Carolina,Raleigh,1,Female,23,Prepaid,4G,9,06-12-2024,270.55,30.63,204,8,1,Debit Card,Xiaomi,1,0,0,25,1,0
CUST004581,Midwest,Wisconsin,Kenosha,3,Male,22,Prepaid,4G,32,07-01-2023,200.2,18.97,276,6,1,UPI,Xiaomi,0,0,0,50,1,0
CUST004582,West,Washington,Seattle,1,Female,27,Prepaid,5G,40,08-05-2022,253.04,18.32,474,9,1,Debit Card,Motorola,0,0,1,-3,2,0
CUST004583,Northeast,Rhode Island,Providence,1,Male,39,Prepaid,4G,6,07-03-2025,240.3,13.82,372,7,2,UPI,Xiaomi,1,0,0,30,4,0
CUST004584,Northeast,Connecticut,Hartford,3,Female,34,Prepaid,4G,20,06-01-2024,231.62,16.78,607,6,1,UPI,Oppo,0,0,0,19,2,0
CUST004585,South,Tennessee,Memphis,1,Male,35,Prepaid,5G,1,06-08-2025,241.87,12.19,314,5,1,UPI,Xiaomi,1,0,0,33,2,0
CUST004586,Northeast,New York,New Rochelle,3,Male,27,Prepaid,5G,9,06-12-2024,184.13,22.76,539,5,1,Cash,Samsung,0,0,0,12,2,0
CUST004587,West,Colorado,Aurora,2,Female,35,Prepaid,4G,12,06-09-2024,173.27,22.44,346,10,1,Debit Card,Xiaomi,0,0,0,14,1,0
CUST004588,Midwest,Wisconsin,Green Bay,2,Female,30,Prepaid,3G,26,08-07-2023,218.41,15.68,457,11,1,Debit Card,Nokia,0,0,0,41,0,0
CUST004589,South,Georgia,Atlanta,1,Male,40,Prepaid,4G,40,08-05-2022,290.94,11.54,327,9,2,UPI,Realme,0,0,1,-7,1,0
CUST004590,South,Georgia,Atlanta,1,Female,38,Postpaid,4G,45,07-12-2021,672.51,15.03,493,9,1,NetBanking,Xiaomi,1,0,1,4,5,0
CUST004591,South,Virginia,Richmond,2,Male,33,Prepaid,4G,7,05-02-2025,181.97,22.01,553,6,1,UPI,Xiaomi,0,0,0,81,1,0
CUST004592,Midwest,Missouri,Columbia,2,Female,24,Prepaid,4G,13,06-08-2024,199.75,7.69,458,4,1,UPI,Vivo,0,0,0,43,2,0
CUST004593,South,Virginia,Arlington,3,Female,34,Postpaid,4G,19,06-02-2024,532.63,10.94,656,10,1,Credit Card,Xiaomi,0,0,0,56,2,0
CUST004594,West,Oregon,Beaverton,3,Male,34,Prepaid,4G,76,10-05-2019,183.32,5.67,342,7,1,UPI,Motorola,1,0,0,27,2,0
CUST004595,West,Washington,Seattle,1,Female,33,Prepaid,5G,37,08-08-2022,182.26,20.5,436,9,1,UPI,OnePlus,0,0,0,30,4,0
CUST004596,South,Florida,Pensacola,3,Male,27,Prepaid,4G,6,07-03-2025,200.22,24.96,525,10,1,UPI,Realme,0,0,0,-4,2,1
CUST004597,South,Virginia,Arlington,3,Male,26,Prepaid,4G,12,06-09-2024,219.43,33.08,307,9,1,UPI,Xiaomi,0,0,0,34,0,0
CUST004598,West,Nevada,Las Vegas,1,Female,34,Prepaid,5G,4,07-05-2025,196.72,50.87,424,4,0.5,UPI,Oppo,0,0,0,34,3,1
CUST004599,West,Nevada,Henderson,2,Female,24,Prepaid,4G,13,06-08-2024,174.87,9.83,507,12,2,Cash,Xiaomi,0,0,0,54,3,0
CUST004600,West,Colorado,Lakewood,3,Female,29,Prepaid,5G,20,06-01-2024,172.08,23.34,535,10,3,UPI,Samsung,1,0,0,16,2,0
CUST004601,Midwest,Minnesota,Saint Paul,1,Female,37,Prepaid,4G,1,06-08-2025,184.53,11.69,564,9,1,Debit Card,Xiaomi,1,0,0,24,2,1
CUST004602,Northeast,Pennsylvania,Lancaster,3,Male,35,Prepaid,4G,36,07-09-2022,171.78,39.99,315,13,1,Cash,Xiaomi,0,0,0,100,0,0
CUST004603,Midwest,Minnesota,Bloomington,2,Male,21,Prepaid,4G,16,07-05-2024,202.09,32.53,456,8,2,Cash,Xiaomi,0,0,0,26,1,0
CUST004604,West,Oregon,Hillsboro,3,Other,34,Prepaid,4G,82,09-11-2018,156.32,16.46,268,5,0.5,Cash,Vivo,1,0,0,-4,2,0
CUST004605,South,Georgia,Columbus,2,Male,50,Prepaid,4G,1,06-08-2025,204.5,10.26,340,7,1,UPI,Xiaomi,0,0,0,44,0,1
CUST004606,Midwest,Minnesota,Duluth,3,Female,38,Prepaid,4G,32,07-01-2023,181.86,1.88,408,9,1,UPI,Samsung,0,0,0,30,0,0
CUST004607,Northeast,New York,New York,1,Female,29,Prepaid,2G,28,08-05-2023,202.84,6.3,565,10,0.5,UPI,Samsung,0,0,0,-6,1,0
CUST004608,Midwest,Wisconsin,Green Bay,2,Female,43,Prepaid,4G,2,07-07-2025,225.09,4.9,492,11,0.5,Debit Card,OnePlus,0,0,1,40,0,0
CUST004609,Northeast,Massachusetts,Springfield,2,Male,51,Prepaid,4G,7,05-02-2025,184.39,6.25,433,9,2,UPI,OnePlus,0,0,0,61,1,0
CUST004610,West,Arizona,Gilbert,3,Female,39,Postpaid,4G,49,08-08-2021,543.6,55.13,470,5,1,NetBanking,Apple,0,1,1,2,1,0
CUST004611,West,Nevada,Las Vegas,1,Female,18,Prepaid,4G,38,08-07-2022,291.92,6.84,490,14,1,NetBanking,Samsung,0,0,0,69,3,0
CUST004612,Midwest,Minnesota,Plymouth,3,Female,37,Prepaid,5G,13,06-08-2024,173.2,10.63,471,10,1,Cash,Vivo,0,0,0,3,1,1
CUST004613,West,Arizona,Chandler,2,Male,44,Prepaid,4G,9,06-12-2024,272.63,8.57,358,11,1,Cash,Xiaomi,1,1,1,-4,0,0
CUST004614,Midwest,Illinois,Aurora,2,Female,18,Prepaid,5G,42,09-03-2022,196.09,95.51,291,3,1,UPI,Xiaomi,0,0,0,30,2,0
CUST004615,West,California,San Diego,1,Female,40,Prepaid,4G,1,06-08-2025,194.55,14.33,399,4,1,UPI,Apple,0,0,1,51,4,0
CUST004616,West,California,San Diego,1,Female,30,Prepaid,5G,11,06-10-2024,217.84,36.48,325,7,1,UPI,Xiaomi,1,0,0,55,2,0
CUST004617,Northeast,Massachusetts,Worcester,2,Female,43,Prepaid,4G,19,06-02-2024,212.75,16.53,500,7,1,UPI,Apple,1,0,1,36,0,0
CUST004618,Northeast,New York,New York,1,Male,31,Postpaid,5G,18,07-03-2024,850.54,7.33,611,6,1,Credit Card,Xiaomi,0,0,0,-15,2,0
CUST004619,West,Colorado,Colorado Springs,2,Male,35,Postpaid,4G,44,07-01-2022,695.86,44.79,486,8,1,Credit Card,Samsung,0,0,0,-6,2,0
CUST004620,Northeast,Rhode Island,East Providence,3,Male,35,Prepaid,4G,14,07-07-2024,212.56,18.93,208,3,1,UPI,Realme,1,0,0,13,0,0
CUST004621,Northeast,Connecticut,Hartford,3,Male,38,Prepaid,4G,22,07-11-2023,260.4,13.83,350,7,2,UPI,Samsung,0,0,0,44,3,0
CUST004622,Northeast,Connecticut,Bridgeport,1,Female,36,Prepaid,5G,15,06-06-2024,164.76,57.75,417,5,2,Debit Card,Samsung,1,0,0,11,1,0
CUST004623,Midwest,Minnesota,Minneapolis,1,Male,23,Postpaid,4G,22,07-11-2023,729.93,14.5,254,10,1,Debit Card,Realme,1,1,0,59,1,0
CUST004624,South,Texas,Arlington,2,Male,29,Prepaid,2G,32,07-01-2023,222.4,13.64,430,5,1,Cash,Vivo,0,0,0,91,1,0
CUST004625,Midwest,Indiana,South Bend,3,Male,31,Prepaid,4G,10,05-11-2024,222.89,12.1,483,5,1,Cash,Nokia,0,0,0,-8,0,0
CUST004626,South,Texas,El Paso,2,Male,43,Postpaid,4G,46,07-11-2021,406.78,34.06,590,2,1,Credit Card,Vivo,1,0,0,27,2,0
CUST004627,West,Colorado,Denver,1,Male,36,Prepaid,5G,78,10-03-2019,199.32,32.73,640,8,2,Debit Card,Oppo,0,1,0,45,2,0
CUST004628,South,North Carolina,Charlotte,1,Male,26,Prepaid,4G,1,06-08-2025,233.34,17.59,282,9,1,UPI,Xiaomi,0,0,0,54,2,0
CUST004629,South,Florida,Sarasota,3,Male,23,Prepaid,4G,8,05-01-2025,254.59,7.92,414,8,1,Cash,Oppo,1,0,2,33,0,0
CUST004630,South,Texas,Houston,1,Male,37,Prepaid,5G,3,06-06-2025,316.61,16.09,413,5,1,UPI,Vivo,0,0,1,21,3,0
CUST004631,Midwest,Minnesota,Bloomington,2,Other,27,Postpaid,5G,17,07-04-2024,520.27,12.82,341,8,1,Credit Card,Samsung,1,0,0,-30,0,0
CUST004632,West,Oregon,Salem,2,Male,38,Prepaid,4G,24,07-09-2023,157.61,29.85,434,3,3,UPI,Samsung,0,1,0,11,0,0
CUST004633,Northeast,Massachusetts,Quincy,3,Female,31,Prepaid,4G,38,08-07-2022,242.63,5.78,418,6,1,UPI,Vivo,1,0,0,46,2,0
CUST004634,Northeast,New Jersey,Paterson,2,Other,45,Prepaid,4G,4,07-05-2025,314.57,38.73,493,6,1,UPI,Xiaomi,0,0,0,72,2,0
CUST004635,Midwest,Wisconsin,Milwaukee,1,Female,25,Prepaid,5G,3,06-06-2025,284.28,43.5,581,15,0.5,Debit Card,OnePlus,1,0,0,-14,2,0
CUST004636,Northeast,New Jersey,Woodbridge,3,Other,44,Prepaid,5G,37,08-08-2022,180.05,11.58,442,7,2,UPI,Samsung,1,0,0,69,0,0
CUST004637,West,Oregon,Hillsboro,3,Female,40,Prepaid,4G,8,05-01-2025,324.45,11.59,368,9,1,UPI,Xiaomi,0,0,0,60,2,1
CUST004638,South,Maryland,Baltimore,1,Male,28,Prepaid,4G,10,05-11-2024,267.47,9.7,304,11,1,Debit Card,Realme,0,0,0,32,2,0
CUST004639,South,Virginia,Norfolk,2,Female,24,Prepaid,5G,4,07-05-2025,178.36,26,668,5,1,UPI,Oppo,1,0,0,-3,0,0
CUST004640,Northeast,New York,New York,1,Male,49,Postpaid,5G,40,08-05-2022,932.12,56.26,524,9,1,UPI,OnePlus,0,0,0,74,2,0
CUST004641,Midwest,Michigan,Warren,2,Male,23,Prepaid,4G,9,06-12-2024,175.2,30.31,470,11,2,UPI,OnePlus,1,0,1,22,0,0
CUST004642,West,California,Bakersfield,3,Female,34,Prepaid,4G,4,07-05-2025,185.16,11.48,407,4,0.5,Debit Card,Xiaomi,0,0,0,42,1,0
CUST004643,Northeast,Connecticut,Waterbury,3,Male,35,Prepaid,4G,19,06-02-2024,239.06,31.59,615,5,2,UPI,Vivo,0,0,1,-3,1,0
CUST004644,Midwest,Ohio,Cincinnati,2,Female,32,Prepaid,4G,12,06-09-2024,209,30.06,403,6,1,Debit Card,Samsung,0,0,1,-25,2,0
CUST004645,South,Virginia,Virginia Beach,1,Female,39,Postpaid,4G,27,08-06-2023,704.44,15.94,220,4,1,Credit Card,Xiaomi,0,0,0,49,4,0
CUST004646,South,North Carolina,Durham,2,Male,23,Prepaid,4G,12,06-09-2024,211.55,14.8,458,11,2,UPI,Oppo,0,0,0,39,2,0
CUST004647,South,Florida,Gainesville,3,Female,49,Prepaid,4G,5,06-04-2025,254.58,37.53,273,13,1,Debit Card,Oppo,0,0,0,41,2,0
CUST004648,West,Nevada,Las Vegas,1,Male,24,Prepaid,4G,49,08-08-2021,147.02,28.08,455,7,0.5,UPI,Motorola,0,0,1,-12,3,1
CUST004649,Northeast,New Jersey,Paterson,2,Male,30,Prepaid,5G,13,06-08-2024,221.38,41.89,580,8,1,UPI,Xiaomi,0,0,0,52,0,0
CUST004650,Midwest,Ohio,Cleveland,1,Female,19,Prepaid,5G,3,06-06-2025,228.39,94.76,205,9,1,UPI,Realme,0,0,0,50,2,0
CUST004651,Midwest,Illinois,Aurora,2,Male,41,Prepaid,5G,5,06-04-2025,179.9,27.9,315,7,2,Cash,Realme,0,0,0,100,0,1
CUST004652,South,Virginia,Virginia Beach,1,Female,48,Prepaid,5G,1,06-08-2025,209.79,24.42,527,10,2,UPI,Apple,0,0,0,16,2,1
CUST004653,West,California,Irvine,2,Female,50,Prepaid,4G,1,06-08-2025,104.52,33.61,361,12,1,UPI,Oppo,1,0,0,-35,0,0
CUST004654,Northeast,Massachusetts,Brockton,3,Male,42,Prepaid,4G,13,06-08-2024,178.06,49.04,467,7,1,Debit Card,Oppo,0,0,0,10,0,0
CUST004655,West,Colorado,Lakewood,3,Female,28,Prepaid,4G,7,05-02-2025,261.62,10.31,477,9,1,UPI,Apple,1,1,0,11,0,0
CUST004656,Midwest,Wisconsin,Appleton,3,Female,32,Prepaid,4G,59,08-10-2020,243.28,13.18,533,6,2,UPI,OnePlus,0,0,0,29,2,0
CUST004657,Northeast,Rhode Island,Providence,1,Male,29,Prepaid,4G,3,06-06-2025,232.34,8.08,350,8,2,UPI,Nokia,0,0,0,48,1,0
CUST004658,South,Florida,Tampa,1,Male,21,Prepaid,5G,28,08-05-2023,183.55,24.67,117,13,1,UPI,Nokia,1,0,0,6,1,0
CUST004659,Midwest,Michigan,Lansing,3,Female,29,Prepaid,4G,6,07-03-2025,242.87,25.37,471,5,2,UPI,Oppo,0,0,0,62,0,0
CUST004660,South,Florida,Sarasota,3,Male,40,Prepaid,4G,4,07-05-2025,262.39,8.42,239,6,1,UPI,Realme,1,0,2,25,0,0
CUST004661,South,Virginia,Richmond,2,Female,24,Prepaid,4G,62,09-07-2020,251.37,29.38,534,7,1,UPI,Xiaomi,0,0,1,-49,1,0
CUST004662,South,Texas,Irving,3,Male,18,Prepaid,4G,29,08-04-2023,171.25,11.34,422,7,1,Debit Card,OnePlus,0,0,0,23,2,0
CUST004663,West,Oregon,Portland,1,Female,20,Postpaid,5G,48,07-09-2021,596.21,17.49,390,16,1,NetBanking,Other,1,0,0,3,2,0
CUST004664,Northeast,Pennsylvania,Erie,2,Female,39,Prepaid,5G,17,07-04-2024,276.24,39.57,502,8,2,UPI,Realme,0,0,0,30,2,0
CUST004665,Northeast,Rhode Island,East Providence,3,Male,18,Prepaid,4G,21,07-12-2023,161.63,10.23,218,7,1,UPI,Apple,1,0,0,62,1,0
CUST004666,South,Virginia,Virginia Beach,1,Female,27,Prepaid,4G,85,09-08-2018,259.13,6.41,404,8,2,NetBanking,Apple,0,0,0,-16,1,0
CUST004667,Midwest,Minnesota,Bloomington,2,Female,28,Prepaid,2G,16,07-05-2024,138.89,23.25,477,10,2,Cash,Vivo,0,0,0,19,2,0
CUST004668,Northeast,New Jersey,Elizabeth,2,Female,34,Postpaid,4G,50,08-07-2021,563.96,16.5,456,8,1,UPI,Xiaomi,0,0,0,82,0,0
CUST004669,South,Maryland,Baltimore,1,Male,34,Prepaid,5G,24,07-09-2023,263.41,41.22,361,11,2,UPI,Samsung,0,0,0,11,2,0
CUST004670,South,Texas,Corpus Christi,3,Female,35,Prepaid,5G,2,07-07-2025,208.8,33.11,364,8,1,Cash,Xiaomi,1,0,0,3,0,0
CUST004671,West,Arizona,Gilbert,3,Female,30,Prepaid,4G,52,09-05-2021,230.96,5.21,613,15,1,Cash,Nokia,0,0,0,90,1,0
CUST004672,Northeast,Massachusetts,Springfield,2,Female,23,Postpaid,4G,51,08-06-2021,452.86,39.32,529,12,1,NetBanking,Xiaomi,0,0,0,43,1,0
CUST004673,South,Tennessee,Memphis,1,Female,40,Prepaid,4G,14,07-07-2024,207.2,46.52,338,9,1,Debit Card,Xiaomi,0,0,0,75,1,0
CUST004674,Midwest,Indiana,Carmel,3,Male,18,Prepaid,4G,18,07-03-2024,229.27,27.66,584,9,0.5,Debit Card,OnePlus,1,0,0,1,2,1
CUST004675,West,California,Irvine,2,Other,39,Prepaid,4G,1,06-08-2025,237.88,28.34,513,9,2,UPI,Samsung,0,0,0,10,2,0
CUST004676,Midwest,Illinois,Aurora,2,Male,42,Prepaid,4G,58,07-11-2020,218.79,12.83,485,2,2,UPI,Xiaomi,0,0,1,-10,0,0
CUST004677,Midwest,Illinois,Peoria,3,Male,53,Prepaid,4G,14,07-07-2024,247.88,11.18,490,12,1,UPI,Vivo,0,0,0,43,2,0
CUST004678,Northeast,Massachusetts,Worcester,2,Male,25,Prepaid,4G,14,07-07-2024,143.71,16.9,288,8,1,UPI,Xiaomi,0,0,0,1,0,0
CUST004679,South,Texas,Laredo,3,Male,26,Prepaid,4G,51,08-06-2021,191.35,25.84,604,11,1,UPI,Vivo,0,0,0,-6,1,0
CUST004680,South,Maryland,Rockville,2,Male,32,Prepaid,4G,47,08-10-2021,282.91,25.45,537,6,0.5,Cash,Samsung,0,0,0,30,2,0
CUST004681,West,Colorado,Denver,1,Male,31,Postpaid,2G,30,08-03-2023,854.02,13.73,455,8,1,Credit Card,Realme,0,0,0,37,1,0
CUST004682,West,Colorado,Thornton,3,Male,39,Prepaid,4G,15,06-06-2024,235.35,10.77,456,9,2,Debit Card,Nokia,0,0,0,23,0,0
CUST004683,Midwest,Missouri,Independence,3,Female,36,Prepaid,4G,21,07-12-2023,203.79,6.09,417,9,2,UPI,Xiaomi,0,0,1,29,1,0
CUST004684,West,Nevada,Las Vegas,1,Male,28,Prepaid,5G,4,07-05-2025,281.39,29.61,354,10,2,UPI,Other,0,0,0,79,1,0
CUST004685,Northeast,Pennsylvania,Reading,2,Male,31,Prepaid,3G,32,07-01-2023,227.17,11.78,491,10,1,Cash,Vivo,0,0,1,61,2,0
CUST004686,West,California,Sacramento,2,Male,40,Prepaid,4G,33,07-12-2022,149.3,12.42,331,11,1,Debit Card,Oppo,0,0,0,23,0,0
CUST004687,Midwest,Missouri,Lee's Summit,3,Male,20,Prepaid,2G,18,07-03-2024,249.83,41.96,437,15,1,Cash,OnePlus,0,0,0,47,1,0
CUST004688,Midwest,Ohio,Canton,3,Male,29,Prepaid,4G,45,07-12-2021,175.36,21.31,436,11,2,UPI,Samsung,0,0,1,55,1,0
CUST004689,South,Texas,San Antonio,1,Female,36,Prepaid,4G,30,08-03-2023,270.39,18.06,471,2,1,UPI,Nokia,0,0,0,36,1,0
CUST004690,Northeast,New Jersey,Paterson,2,Female,22,Prepaid,4G,4,07-05-2025,145.36,24.49,536,11,1,Debit Card,Other,0,0,1,-2,2,0
CUST004691,West,Arizona,Phoenix,1,Female,18,Prepaid,5G,28,08-05-2023,303.96,47.11,466,5,1,NetBanking,Realme,0,0,0,-39,1,0
CUST004692,West,Nevada,Las Vegas,1,Female,45,Prepaid,5G,55,06-02-2021,229,7.61,511,5,2,UPI,OnePlus,1,0,0,89,2,0
CUST004693,West,California,Sacramento,2,Male,31,Prepaid,4G,2,07-07-2025,165.63,10.6,194,6,3,UPI,Samsung,0,1,0,26,1,0
CUST004694,South,Virginia,Norfolk,2,Male,20,Prepaid,4G,69,09-12-2019,182.46,12.95,482,7,1,Cash,Samsung,0,0,0,42,2,0
CUST004695,West,Arizona,Phoenix,1,Male,40,Prepaid,4G,1,06-08-2025,226.53,8.27,436,12,1,Debit Card,OnePlus,0,0,0,-6,1,0
CUST004696,Northeast,Rhode Island,Cranston,2,Female,30,Prepaid,4G,13,06-08-2024,209.77,12.69,471,10,1,UPI,Xiaomi,0,0,0,17,1,0
CUST004697,South,Florida,Miami,1,Male,22,Postpaid,4G,18,07-03-2024,858.18,7.04,364,12,1,Credit Card,Realme,0,1,0,-3,3,0
CUST004698,South,Virginia,Virginia Beach,1,Female,35,Prepaid,5G,26,08-07-2023,242.81,34.93,559,7,0.5,UPI,OnePlus,0,0,0,-10,2,0
CUST004699,Midwest,Illinois,Naperville,2,Male,32,Prepaid,4G,28,08-05-2023,123.16,10.91,457,7,2,UPI,Motorola,0,0,0,37,1,0
CUST004700,Northeast,Massachusetts,Cambridge,2,Male,26,Prepaid,4G,23,07-10-2023,160.81,16.79,336,6,1,UPI,Oppo,0,0,0,37,2,0
CUST004701,West,Washington,Seattle,1,Other,25,Prepaid,4G,13,06-08-2024,350.3,15.34,357,9,1,UPI,OnePlus,0,0,0,29,1,0
CUST004702,Midwest,Indiana,Indianapolis,1,Female,22,Prepaid,4G,18,07-03-2024,245.42,20.79,533,9,1,Debit Card,Oppo,0,0,0,29,2,0
CUST004703,South,Virginia,Chesapeake,3,Female,38,Prepaid,4G,21,07-12-2023,248.03,3.4,418,6,2,UPI,Other,1,0,0,44,1,0
